sentence_id,sentiment,en_proportion,ta_proportion,na_proportion,num_switches,sentence_length,sentence
sent_13367,Positive,0.3333,0.6667,0.0,3,6,Movie nalla comedy ya irukum pola.... 🤣
sent_13368,Positive,0.0,1.0,0.0,0,4,1:30 #Ambedkar #periyar #valluvar
sent_13369,Positive,0.6667,0.3333,0.0,1,6,Kerala Sivakarthi Fans hit like here
sent_13370,Positive,0.3333,0.6667,0.0,8,12,Entha padathuku wait panuratha vida blue satai maran reviewku than wait panuran
sent_13371,Mixed_feelings,0.0909,0.9091,0.0,1,11,Trailer lan nala than iruku ana padam paka than bayama iruku
sent_13372,Positive,0.3077,0.6923,0.0,6,13,"Yentha video vanthaalum, likes ah picha yedukura intha digital beggars thola thaanga mudiyila."
sent_13373,Mixed_feelings,0.1111,0.8889,0.0,2,9,Indha padam kandippa mokkaya irukum nu nenaikaravanga like podunga....
sent_13374,Negative,0.2727,0.7273,0.0,6,11,Dei jeeva mugham moodi and krish copy panni vechittu....hero....poolu name vereaa.....thuuu
sent_13375,Positive,0.1667,0.6667,0.1667,2,6,0:45 ayaz and kutty moonji anna
sent_13376,Positive,0.0,1.0,0.0,0,7,ipdi tha muga moodi nu onu vitanga
sent_13377,Mixed_feelings,0.5,0.5,0.0,5,10,"BGM Vera level a eruku ,movie expectation athigama aaite eruke...."
sent_13378,Positive,0.1429,0.8571,0.0,2,7,Unnaku enna pa hero padathala la nadikira
sent_13379,Positive,0.0,1.0,0.0,0,7,Bhavesh Joshi enna Hindi padam mathiri irukke
sent_13380,Negative,0.2857,0.7143,0.0,4,7,Watha asuran dialogue ah copy adicchitaanga doi
sent_13381,Positive,0.8333,0.1667,0.0,2,6,Action king Arjun fans like here
sent_13382,Positive,0.0,0.8333,0.1667,0,6,Hindi villanunga tholla thaanga mudilapa saami
sent_13383,Positive,0.3333,0.6667,0.0,5,12,Editing seriya panala bha.. jump shot la rope theriyuthu.. paathu konjam seingha...
sent_13384,Positive,0.6667,0.3333,0.0,1,9,"Confirm Super Hit, BlockBuster...........  George Frame ke Padam pichikkum....🤩"
sent_13385,Mixed_feelings,0.25,0.75,0.0,4,8,Roshan mask potutu vantu hero nu sonna nambirvomaa
sent_13386,Positive,0.5714,0.2857,0.1429,3,7,Sk fans like Arjun fans comments podunga
sent_13387,Negative,1.0,0.0,0.0,0,6,Hero already looks like a Zero
sent_13388,Positive,0.5,0.3333,0.1667,2,6,Wishes from Kumari sk Anna fans
sent_13389,Mixed_feelings,1.0,0.0,0.0,0,5,Wow  krish 4 🤔 .......... same mask
sent_13390,Negative,0.2667,0.7333,0.0,4,15,Paavam sk Anna last movie nalla pola intha movie hit aaganum ragavendhra swamy Kita vendikara
sent_13391,Positive,0.1333,0.8667,0.0,2,15,Oru manushana azhichudalam...avanukku vacha silaya odachudalam - Ana avanudaya sindhanayum sithandhayathayum azhikka mudiyadhu - absolutely that’s Gandhiji
sent_13392,Positive,0.1111,0.8889,0.0,4,18,Antha Bike ah Bhavesh Joshi kitta thiruppi kuduthurunga.. apdiye antha Mask ah namma Krish kittayum kuduthurunga... suyama sinthingappa..
sent_13393,Positive,0.2857,0.7143,0.0,4,7,Kris’s movie pola irukkunu yaarukkavadu feel aahircha
sent_13394,Positive,0.0,1.0,0.0,0,6,Aaathaadi ith namma batman maathiri irikk
sent_13395,Mixed_feelings,0.25,0.75,0.0,1,8,Bass trailer pakkum pothu kanithan padam Mari irukku
sent_13396,Mixed_feelings,0.1667,0.8333,0.0,2,12,Ethuku siva ku intha vela nu nenachen ana trailer super ah iruku
sent_13397,Positive,0.5714,0.2857,0.1429,2,7,Arrow series matri eruku but real osm
sent_13398,Positive,0.0833,0.9167,0.0,2,12,🤣🤣 ama ama suyama sintheenga da . . . Batman ah en da ipdi copy adikirenga
sent_13399,Positive,0.6875,0.3125,0.0,7,16,"I think sivakarthickku hero getup set aagala, trailer is good,but movie average pogumnu ninaikiravanga like Pannuga"
sent_13400,Positive,0.875,0.125,0.0,2,8,o my God  sk rocking trailer vara level
sent_13401,Mixed_feelings,0.5714,0.0,0.4286,0,7,Proud to be sk fan gethu sk
sent_13402,Positive,0.1667,0.8333,0.0,2,6,Arjun hero va iruntha semmaya irunthirukkum
sent_13403,Positive,0.1667,0.6667,0.1667,2,6,ennanga da irumbuthirai part 2 va
sent_13404,Positive,0.0,1.0,0.0,0,7,Thala rasigai sarbaga... padam vetri pera valthukal
sent_13405,Positive,0.5,0.5,0.0,1,4,Sk - Hero  Vijay - Bigil
sent_13406,Positive,0.2857,0.7143,0.0,4,7,Thalapathy fans sarpaga padam blockbuster aaga valthukal
sent_13407,Negative,0.2632,0.6842,0.0526,8,19,Ivaru tha hero mathavanka LA zero va title yosika therila Ivan kuda action king vera pathu ena nadaka pokutho
sent_13408,Positive,0.25,0.75,0.0,3,8,Yarellam krish and batman'a indha trailerla pathinga...Hit like
sent_13409,Positive,0.6,0.4,0.0,1,5,Very promising trailer. Yuvannnn daaaaa
sent_13410,Positive,0.1429,0.8571,0.0,2,7,Mirattal ah irukku boss... Siva anne sema..
sent_13411,Mixed_feelings,0.2222,0.7778,0.0,3,9,Teaser pathu kindal panunuvanunga ellam trailer pathutu vaya polakuranunga
sent_13412,Positive,0.1667,0.8333,0.0,2,6,Indha padathula unmai aana hero yaaru?
sent_13413,Mixed_feelings,0.0769,0.9231,0.0,2,13,siva jaikkumpothellam athu yennamo theriyala naama jaikiramathiri oru thanee feelings akuthu  valthukal sivaa
sent_13414,Positive,0.3333,0.6667,0.0,2,6,Yenakkennamoo Dark Knight patha mariyee irukku
sent_13415,Positive,0.4667,0.5333,0.0,6,15,Shakthimaan picture uh paathathum yaarukellam goosebumps moment aacho avangellam keezha irukka button uh blue aakungha
sent_13416,Positive,0.0,0.5,0.5,0,4,ACTIO N   KING  ARJUN
sent_13417,Positive,0.2308,0.7692,0.0,5,13,"Trailer laye SK ku dialogue kammi ah than iruku,...So,Intha Padam kandipa Odidum da...."
sent_13418,Negative,0.5,0.5,0.0,4,6,Trailer pakrathuku munadiye like potavanga..hit like
sent_13419,Positive,0.5,0.5,0.0,1,10,Podu saaka vara11 siva anna waiting for movie super hero
sent_13420,Positive,0.1875,0.75,0.0625,4,16,Endha spr hero trailer la na paththadhu edhukuna Yuvan Bgm &  Arjun sir mass kaga mattum dhan
sent_13421,Positive,0.0625,0.9375,0.0,2,16,"Oru manushana azhichudalam, ana Avan sinthanai, sithantham azhikka mudiyathu , Dr.Ambethkar  than intha dialogue porunthum, jai Bhim"
sent_13422,Positive,0.1333,0.8667,0.0,4,15,Verithanam sk anna verah level sk anna  thalah solah varthaiyah ilah sk anna super annah
sent_13423,Positive,0.625,0.375,0.0,1,8,lite a batman bike sound ketta maari irukke....🤔🤔🤔
sent_13424,Positive,0.4,0.6,0.0,2,5,Enna pa  bat man ah
sent_13425,Positive,0.4,0.6,0.0,4,5,Thalapathy fans Thatraa like ah...
sent_13426,Positive,0.3684,0.6316,0.0,10,19,Yuvan Shankar Raja Musical name ah full screen la podunga pa movie la. Fans kudukura applause ah appo paarpinga
sent_13427,Positive,0.25,0.75,0.0,1,4,Ayaz.... kutty moonji.       Proposers
sent_13428,Mixed_feelings,0.4286,0.5714,0.0,3,7,Rip  Krish ... Thor .. Iron man  Sakthimaan ... Badman ....
sent_13429,Negative,0.0909,0.9091,0.0,2,11,Poda mokka moonjI unna pathale siriputhan varuthu super herovaam adutha mugamoodiii
sent_13430,Positive,0.8333,0.1667,0.0,2,6,Action king fans irukingla.... Hit Like
sent_13431,Positive,0.2308,0.7692,0.0,4,13,"Thalapathy Sivakarthikeyan on Fire , Kandippa inthe padam Thalapthy Siva ku periya Hit Kudukum"
sent_13432,Mixed_feelings,0.5,0.5,0.0,1,6,Movie be like aracha mava araipoma
sent_13433,unknown,0.0,1.0,0.0,0,5,Waah  ఎమ్ trailar రా అయ్యా !
sent_13434,Positive,0.2857,0.5714,0.1429,1,7,#1 trending!!  Sk fansku vera enna venum!!
sent_13435,Positive,0.0769,0.9231,0.0,2,13,Padathula arjun dha mass aa irukka poran.... Trailer laye arjun dha pakka mass
sent_13436,Mixed_feelings,0.5,0.5,0.0,2,6,sema movie real hero Sivakarthikeyan Anna
sent_13437,Positive,0.8333,0.1667,0.0,2,6,Action king Arjun fans Like Here
sent_13438,Positive,0.2,0.6,0.2,2,5,Shakthi man 2K version Da
sent_13439,Positive,0.3636,0.6364,0.0,3,11,Real life HERO SIVAKARTHIKEYAN.. ippo Reel life la yum HERO aagitaaru
sent_13440,Negative,0.2222,0.7778,0.0,2,9,Sivakarthikeyan orae naal la ivulo million views varaee va
sent_13441,Negative,0.1111,0.8889,0.0,2,9,Avengerska tough koduppaaru poala Yenga thalaiku yevlo dhillu paathiya
sent_13442,Positive,0.5714,0.4286,0.0,7,14,Atleast indha super hero padamachu makkal support panuvaanganu nenaikuren....sk at his atmost best..alwayss masss
sent_13443,Positive,0.0,1.0,0.0,0,6,Yuvan kaga kandippa pakkalam..Siva...papom ena panrarunu
sent_13444,Positive,0.0,1.0,0.0,0,7,Dai ithu velayutham Padam Da Yaara yeamaathringa ??
sent_13445,Positive,0.5,0.5,0.0,2,6,Marana mass i love u thalaivaaaa
sent_13446,Positive,0.0,1.0,0.0,0,6,Sirappana tharamaana sambavatha inimae thaan paakapoorom !....
sent_13447,Positive,0.6,0.4,0.0,1,5,Vijaysethupathi anna fans like here
sent_13448,Positive,0.2727,0.5455,0.1818,3,11,Appappaa....intha aalukku vayasseee akaathaa Thalapathy fansuda vaazhthukal.....FDFSkku ready 1:55 ma fav
sent_13449,Positive,0.5556,0.4444,0.0,2,9,"Karthik subburaj fans, hit the like button. Rajini mass"
sent_13450,Positive,0.2,0.8,0.0,2,10,Pakathane pora indha Kaali oda aatatha vera level dialogue thalaiva
sent_13451,Positive,0.875,0.125,0.0,1,8,Super i love my super comic star rajini
sent_13452,Mixed_feelings,0.0,1.0,0.0,0,6,Intha Kizhatu Kosu thollai Thanga mudiyala..
sent_13453,Positive,0.0,1.0,0.0,0,7,kola kandu erukken poiru   semma   mass dailague   ............................
sent_13454,Positive,0.1667,0.8333,0.0,2,6,Thaaaaaaa makkal selvan vijaysethupathi entry semma
sent_13455,Mixed_feelings,0.0,0.875,0.125,0,8,Rajini thalaivar illa da MGR mattum thaan thalaivar
sent_13456,Positive,0.2222,0.6667,0.1111,1,9,Energy level 100% Thalaivar marana mass  ungaluku vayasu agala 🤘
sent_13457,Positive,0.375,0.625,0.0,3,8,Waiting for petta and peranbu.  Mammookka rajini.. THALAPATHY..
sent_13458,Positive,0.625,0.375,0.0,3,8,Marana mass. I am wach for marana  waitting
sent_13459,Positive,0.0,1.0,0.0,0,8,kola Gand la erukan nanum THALAIVAR movikaga  ....neenga
sent_13460,Positive,0.5714,0.4286,0.0,4,7,Wow rajini and vijay sethupathi sprr waiting
sent_13461,Positive,0.25,0.75,0.0,2,8,thalivare vanakkam makkal selvan fans like podunga pappom.....
sent_13462,Positive,0.8333,0.1667,0.0,2,6,I like it Rajinikanth movies super
sent_13463,Positive,0.7143,0.2857,0.0,3,7,Love from super star pritviraj fans kerala
sent_13464,Positive,0.0,1.0,0.0,0,10,Petta padam vettri pera Thalapathy rasigargalin valltukkal.. Endrum vettriye todarum..
sent_13465,Positive,0.8333,0.1667,0.0,2,6,I am Kannada Rajnikant movie trailer
sent_13466,Positive,0.3333,0.5556,0.1111,3,9,Superbbb Rajini 20 years Boy  telugu lo kuda Kavalli
sent_13467,Mixed_feelings,0.4,0.4,0.2,3,10,Petta semma super Muni 4 kanchana 3 motion poster release
sent_13468,Positive,0.25,0.75,0.0,4,8,Sema padamsema style thalaivar vera level.. Pakka  mass
sent_13469,Positive,0.0,1.0,0.0,0,16,Semmmmmmaaaaaaaa entha petta elaraum aduchu andarver oda oda veda poguthu paru. ..elam pugalum karthi supuraj ky
sent_13470,Positive,0.2857,0.7143,0.0,1,7,"Look like patha vachutiye parataa,..  Petta parrak.."
sent_13471,Positive,0.7273,0.2727,0.0,4,11,All d best from power star punithrajkumar  and Vijay devarakonda fans
sent_13472,Positive,0.8571,0.1429,0.0,2,7,Power star srinavasan fans hit like here. ..
sent_13473,Mixed_feelings,0.4286,0.5714,0.0,3,7,Dislike ...for rajini kaga .. trailer Nalla iruku..
sent_13474,Positive,0.2,0.8,0.0,1,5,Trailer na athu ethu than
sent_13475,Positive,0.4286,0.5714,0.0,4,7,Likes surya rajini fan semma masss trailer
sent_13476,Positive,0.4,0.6,0.0,1,5,"Marana maaaaaaas thalaiva . Soooper star .,"
sent_13477,Positive,0.2857,0.7143,0.0,1,7,Goosebumps wow thalaivar Marana mass petta parak
sent_13478,Positive,0.0,1.0,0.0,0,5,Superraa eirrikku thalaiva          ##  Petta paraak ##
sent_13479,Positive,0.1429,0.8571,0.0,2,7,Aduchu underwear oda oda vitruva..sema dilog thalaivaaa
sent_13480,Positive,0.3077,0.6154,0.0769,4,13,1:56 dialogue...vera level...adha vera endha actor um nenachu kuda paaka mudiyadhu...just thalaivar things🤟🥁
sent_13481,Positive,0.0,0.8889,0.1111,0,9,Thailavaa mass padriyee... Ungale adikka Enime oruthanum purathuvaramaataaaannn.... I
sent_13482,Positive,0.2,0.6,0.2,2,5,Ennaa naipp Njmle styl Manannan
sent_13483,Positive,0.5,0.5,0.0,3,6,Thalaivar Marana MASS .... Super  Rajinikant Rocking
sent_13484,Positive,1.0,0.0,0.0,0,5,Wow wow wow wow wow
sent_13485,Positive,0.1429,0.8571,0.0,2,7,Ena sir... RAJINI ku Rajni Nu Varuthu....
sent_13486,Positive,0.5,0.5,0.0,1,8,Kolla gand la eruke no competition on me
sent_13487,Positive,0.875,0.125,0.0,1,8,Boss you looking so handsome ND young kekaa
sent_13488,Negative,0.0769,0.9231,0.0,1,13,Ranjith vanthu karthik suburaj kita vangi kudi da .. Ithan padam.. Ithu than trailer
sent_13489,Mixed_feelings,0.0,0.875,0.125,0,8,2:11 vayasana kalathule ethukku thalaiva theva ilata velai
sent_13490,Positive,0.4286,0.5714,0.0,8,14,Pongalukku sweet sapda porom but thookudurai ku dah first sweet adhuku aprom dah Thalaivar
sent_13491,Positive,0.0833,0.9167,0.0,2,12,Paakka thane poringa intha kaali yoda aattatha.... ketta paiyan sir intha kaali
sent_13492,Positive,0.125,0.875,0.0,2,8,Padam mass uh iruka poguthu...tha... Vera level da...thalaivar
sent_13493,Positive,0.8889,0.1111,0.0,1,9,Thalaivaaaa...u r great happy to see your style again......
sent_13494,Positive,0.1176,0.8824,0.0,4,17,Thatha kodumai Thangala..2.0 Shankar direct pannathunala Thaaru maaru..Thatha Nee retire Aayidu innum ethanai Naal Kolla pora.. Kodumai..
sent_13495,Positive,0.1538,0.8462,0.0,2,13,evanukavathu pondati pillajal endu sentiment kintiment iruntha oditu kola kandula iruken kollama vidamaten.
sent_13496,Mixed_feelings,0.3,0.6,0.1,3,10,Nama 2018 la erukkoma....Ella 1990 la erukkomannu theriyala....thalaivar is back...........
sent_13497,Positive,0.1429,0.8571,0.0,1,7,petta parak... Kola Kandula iruken. Thalaiva redefined
sent_13498,Positive,0.8333,0.1667,0.0,2,6,super star rajanikanth stylish look trailer
sent_13499,Positive,0.3333,0.6667,0.0,2,6,OMG kola masssssss thalaiva aaaaaa super
sent_13500,Positive,0.5,0.5,0.0,1,14,Super star is always a super star... Indha mathiri padangala dan paaka aasai padrom...
sent_13501,Positive,0.5714,0.4286,0.0,4,7,Rajani sir is back   pongal on bang.....🤘🤘🤘🤘🤘
sent_13502,Positive,0.0769,0.8462,0.0769,2,13,"sirappana, tharamana sambavam JAN. 10th NADAKKA IRUKKU. sweet thaan PONGAL Inippu saappida pogiromm"
sent_13503,Positive,0.3333,0.6667,0.0,3,6,Trailer yangaluku  pedichirundha mattum like podugaa
sent_13504,Positive,1.0,0.0,0.0,0,4,Omg @ 2.18 so cute ....
sent_13505,Positive,0.5,0.5,0.0,2,6,Stage ah iruken ah .. Next level
sent_13506,Positive,0.2222,0.7778,0.0,2,9,Kola kandula irukan mavane kollama vidamatan hit like hera
sent_13507,Positive,0.125,0.875,0.0,2,8,Ayyo  ayyo  ayyo  ennada  ippadi  thalaivara  ready  pannirukinga
sent_13508,Mixed_feelings,0.375,0.625,0.0,1,8,Vayasana kalathula yan ippidi... Anirudh sng only nice...
sent_13509,Positive,0.1,0.9,0.0,2,10,Vera level daaa Thalaivar Chancey illa Nadippu thaan Ivaroda kalam
sent_13510,Positive,0.25,0.75,0.0,4,12,Thalaivaaaaa.......... naan marana waiting la irundhen for trailer. Enakku oru pala kedachuruchu............
sent_13511,Positive,0.0588,0.9412,0.0,2,17,Yepudi dislike poduranga thalaivar ah ipadi pathum.....vera yepudi dan  ungaluku pudikum......Mass marana mass ah vara pogudhu petta.....
sent_13512,Positive,0.0,1.0,0.0,0,12,Aiyo...deivam karthik subburaj vazhga...kannula evlo thanni..thalaivar ah ipadi pathu evlo naal achu.
sent_13513,Positive,0.8333,0.0,0.1667,0,6,VJS & super star fans like it
sent_13514,Positive,0.4167,0.5833,0.0,5,12,trailer Oda last dance than evanoda nejamana character aara mental da evan
sent_13515,Positive,0.5385,0.4615,0.0,3,13,Now i changed my mind.. First petta dhan paaka poren next dhan viswasam 🤘
sent_13516,Positive,0.4,0.6,0.0,1,5,Marana mass thalaiva  love you
sent_13517,Mixed_feelings,0.9375,0.0625,0.0,2,16,hit or flop Rajini sir always rockzzzzzzzzzzzzzzzzzzzzz. I like him very much. I don't know why
sent_13518,Positive,0.75,0.25,0.0,1,4,Flamboyant Look - Superstar Rajnikanth
sent_13519,Positive,0.6,0.4,0.0,2,5,RAJINI SIR ......🧡 WAITING FROM KERALA.......
sent_13520,Positive,0.0,0.75,0.25,0,8,Sema sandhosama  irukean. 10.1.2019 (1show )pakama vida matean
sent_13521,Positive,0.5,0.5,0.0,3,6,Supperb Supper  Rajini always Seemma Mass
sent_13522,Positive,0.6667,0.3333,0.0,1,6,Vijay Sethupathi fans hit like here!
sent_13523,Positive,0.1667,0.8333,0.0,2,6,Thalaiva yennaikum unna win panna mudiyathu
sent_13524,Negative,0.0714,0.9286,0.0,1,14,Superstar yaarunu Karthik subburaj ta kaetu therinjukonga ba.unga jaathi veriku en thalaivara Bali aakathinga.
sent_13525,Positive,0.3077,0.6923,0.0,5,13,Family sentiment... Pondatti pullainga... Engayo link aavuthe Sun pictures nalla panringa  THALAIVAR DHARISANAM
sent_13526,Positive,0.1667,0.8333,0.0,1,6,Ithu Peru thaan pakka mass.....woww goosebumbs
sent_13527,Positive,0.3,0.7,0.0,5,10,Get Rajnified All Thalaivar Fans....  Marana Mass Thalaivar....  Petta Paraak.....
sent_13528,Positive,0.5,0.5,0.0,5,16,Masssssssssssss trailer waiting for Petta in Big Screen Soon  Semmmma kollai kandu ley irukken semmmmma dialogue......
sent_13529,Positive,0.0,0.8333,0.1667,0,6,Karthik subburaj MASS katta poringa pola
sent_13530,Positive,0.8,0.2,0.0,1,5,Energy Level  Luv From Kerala
sent_13531,Positive,0.8182,0.1818,0.0,2,11,SUPERSTAR Rajini SEMA SPEED And ENERGY Seems Like A YOUNG HORSE
sent_13532,Positive,0.0,1.0,0.0,0,10,karthik suppuraj ni theivam ya sonnatha senjita ni thalaivar veriyan
sent_13533,Negative,0.3333,0.6667,0.0,3,6,Dislike panninavangala Adichi underwear oda vittudanum.
sent_13534,Mixed_feelings,0.4,0.6,0.0,2,10,Sagikkalai.. Pongada neengalum unga rasanaiyum... Please stop acting mr Rajini...
sent_13535,Positive,0.3,0.6,0.1,4,10,Andha last 2:20 sec le  vara kurumba pakaveee waiting Thalaivaaaaaa
sent_13536,Positive,0.4286,0.5714,0.0,3,7,Thalaivaaaaaaaaa and vijaysethupathiiii vedhaaaaaaaaaa pahhhh no chance
sent_13537,Negative,0.0,1.0,0.0,0,6,Thai kilavi ku simran rombha Mel
sent_13538,Positive,0.4286,0.4286,0.1429,2,7,Powar bank of..  All Bollywood budhaa khans..
sent_13539,Positive,0.2857,0.7143,0.0,2,7,Romba nalaiku apram thalaivar old way semma
sent_13540,Positive,0.1429,0.8571,0.0,1,7,Vera vera vera vera vera vera Level.....
sent_13541,Positive,0.0,1.0,0.0,0,9,Kadaisiya marana mass Panna porathu enga ANNAN VIJAYSETHUPATHI thaan
sent_13542,Positive,0.125,0.875,0.0,2,8,Thalaiva coollip ah thuppitu pesu thalaiva vasanamae puriyala
sent_13543,Positive,0.2857,0.7143,0.0,4,14,Karthick Subbaraj unmayana thalaivara veriyan nu katitinga great...thalaivar Style la solnamna hats off karthick
sent_13544,Positive,0.6667,0.3333,0.0,7,12,I love thalaivaaaa ...... I love thalaivaaaaa..... I love thalaivaaaaaa... I love thalaivaaaaaaa.
sent_13545,Positive,0.3333,0.5,0.1667,1,6,KK na yaaru? Kamal and Kenny
sent_13546,Positive,0.4,0.6,0.0,1,5,Trending List layae Illa Ppaaa
sent_13547,Mixed_feelings,0.3333,0.6667,0.0,3,6,kadaram kondan movie marana mass waiting
sent_13548,Negative,0.0,1.0,0.0,0,14,idhu enga chiyaan da indha kujay kujith ooryalam odunga da angutu sema gethu chiyaan
sent_13549,Positive,0.625,0.375,0.0,4,8,Vikram fans from Karnataka?  E comment like maadi
sent_13550,Positive,0.1429,0.8571,0.0,1,7,Super thanni gethu namma chiyannukuuu mattum thaan
sent_13551,Positive,0.5,0.5,0.0,3,6,Love  You   Vikram Anna From Andrapradesh
sent_13552,Negative,0.5,0.5,0.0,3,6,Idhu irumugan part 2 va bro
sent_13553,Mixed_feelings,0.2857,0.7143,0.0,2,7,ithu kandipa vera level blockbuster tamil cinemalaa
sent_13554,Positive,0.3636,0.6364,0.0,5,11,Vera level thalaiva nee unna paththu palakanum  I love Vikram sir
sent_13555,Positive,0.9474,0.0,0.0526,0,19,U kena tunggu lebih lama lagi untuk tahu saya🤭....As A Malaysian i got goosebumps whn he spoke in malay🤭🤭🤭🤣🤩🤩🤩
sent_13556,unknown,0.6667,0.3333,0.0,3,6,Hindi me relise kare sir ji
sent_13557,Positive,0.1667,0.8333,0.0,2,6,Idhan da Acting ! Kola Mass ! Saar!
sent_13558,Positive,0.3571,0.1429,0.5,1,14,Hollywood:Leonardo di caprio Bollywood:Amir Khan Kollywood:Vikram(The God father of di caprio and amir khan)
sent_13559,unknown,1.0,0.0,0.0,0,10,"Wow , u kena tunggu lama lagi untuk tahu saya .  Malaysia"
sent_13560,Positive,1.0,0.0,0.0,0,8,Telugu people like here... We like u sir
sent_13561,Negative,0.25,0.75,0.0,1,8,Appan mundai payen Elam summa vikram only king
sent_13562,unknown,1.0,0.0,0.0,0,9,You kena tunggu lebih lama lagi untuk tau saya
sent_13563,Positive,0.3333,0.5556,0.1111,4,9,yaaru athu music director bgm vera level ya yov
